mark,model,description,fuel,km,year,gearbox,isofix,led,cruise_control,bluetooth,auto_clim,rear_cam,rear_rad,price
DS,Ds 3 Crossback,BlueHDi 130ch Performance Line + Automatique 126g,Diesel /,83 616 km,/ 2021 /,Automatique,1,0,1,1,1,1,1,22 277 €
VOLKSWAGEN,Golf,1.4 TSI 204ch Hybride Rechargeable GTE DSG6 Euro6d-T 5p 8cv,Hybride R /,28 700 km,/ 2021 /,Automatique,0,1,1,1,1,1,1,22 277 €
TOYOTA,Corolla,122h Design MY20,Hybride /,52 340 km,/ 2020 /,Automatique,1,1,1,1,1,1,0,22 277 €
MERCEDES,Classe C Break,300 e 204+129ch AMG Line,Hybride R /,9 422 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,22 277 €
PEUGEOT,308 Sw,1.5 BlueHDi 130 S&S Active 7cv,Diesel /,130 840 km,/ 2022 /,Manuelle,0,0,0,0,0,0,0,22 277 €
NISSAN,Juke,1.0 DIG-T 117ch N-Connecta,Essence /,56 650 km,/ 2021 /,Manuelle,1,1,1,1,1,1,1,22 277 €
DACIA,Sandero,0.9 TCe 90ch Stepway -18,Essence /,67 326 km,/ 2019 /,Manuelle,1,0,1,1,0,0,1,22 277 €
PEUGEOT,2008,1.2 PureTech 130ch S&S Allure,Essence /,30 404 km,/ 2020 /,Manuelle,1,1,1,1,1,0,0,22 277 €
MERCEDES,Sprinter,314 CDI 43 3T5 Pro Propulsion Lourd 7G-Tronic Plus,Diesel /,67 621 km,/ 2020 /,Automatique,0,1,1,1,1,1,0,22 277 €
RENAULT,Clio,1.0 TCe 90ch Business -21N,Essence /,36 782 km,/ 2021 /,Manuelle,1,1,1,1,0,0,1,22 277 €
RENAULT,Captur,1.0 TCe 90ch Techno,Essence /,16 092 km,/ 2023 /,Manuelle,0,1,1,1,1,1,1,22 277 €
DACIA,Lodgy,1.5 Blue dCi 115ch 15 ans 7 places - 20,Diesel /,68 784 km,/ 2020 /,Manuelle,1,0,1,1,0,1,1,22 277 €
PEUGEOT,308,PHEV 180ch Allure Pack e-EAT8,Hybride R /,9 327 km,/ 2023 /,Automatique,1,1,1,0,1,1,1,35 299 €
RENAULT,Arkana,1.3 TCe 140ch FAP Zen EDC,Essence M /,38 799 km,/ 2021 /,Automatique,1,1,1,1,1,1,1,35 299 €
PEUGEOT,3008,1.2 PureTech 130ch S&S Active EAT8,Essence /,40 693 km,/ 2021 /,Automatique,1,1,1,1,1,0,1,35 299 €
MERCEDES,Gla,200 AMG Line,Essence /,44 889 km,/ 2021 /,Automatique,0,0,0,0,0,0,0,35 299 €
OPEL,Grandland,1.5 D 130ch Ultimate BVA8,Diesel /,13 325 km,/ 2022 /,Automatique,0,1,1,1,1,1,1,35 299 €
JAGUAR,E-Pace,2.0D 180ch R-Dynamic HSE AWD BVA9,Diesel /,86 500 km,/ 2019 /,Automatique,0,0,1,1,1,1,1,35 299 €
MERCEDES,Classe A,200 163ch AMG Line 7G-DCT,Essence M /,9 500 km,/ 2024 /,Automatique,0,1,1,1,1,1,1,35 299 €
PEUGEOT,2008,1.2 PureTech 130ch S&S Style EAT8,Essence /,33 983 km,/ 2022 /,Automatique,1,1,1,1,1,0,1,35 299 €
CITROEN,C3 Aircross,PureTech 110ch S&S Feel Pack,Essence /,10 km,/ 2022 /,Manuelle,1,1,1,1,0,0,1,35 299 €
DS,Ds 7 Crossback,E-TENSE 225ch Performance Line +,Hybride R /,32 702 km,/ 2022 /,Automatique,1,0,0,0,1,1,0,35 299 €
CITROEN,C3,1.2 PureTech 83ch S&S C-Series 123g,Essence /,20 692 km,/ 2021 /,Manuelle,0,0,1,1,1,0,1,35 299 €
DS,Ds 7 Crossback,PureTech 180ch So Chic Automatique 9cv 119g,Essence /,69 156 km,/ 2019 /,Automatique,1,0,0,0,1,0,1,35 299 €
PEUGEOT,208,1.5 BlueHDi 100ch S&S Active,Diesel /,55 409 km,/ 2022 /,Manuelle,1,0,1,1,0,0,0,35 299 €
PEUGEOT,508,HYBRID4 360ch e-EAT8 PEUGEOT SPORT ENGINEERED,Hybride R /,49 778 km,/ 2021 /,Automatique,1,0,1,0,1,1,1,35 299 €
TOYOTA,Yaris,69 VVT-i Dynamic 5p,Essence /,94 212 km,/ 2017 /,Manuelle,1,0,0,1,0,1,0,35 299 €
VOLKSWAGEN,Golf,1.5 eTSI OPF 150ch Life 1st DSG7,Essence /,51 510 km,/ 2020 /,Automatique,1,1,1,1,1,0,1,35 299 €
NISSAN,Qashqai,1.3 DIG-T 140ch Tekna+ Euro6d-T,Essence /,76 744 km,/ 2019 /,Manuelle,0,0,1,1,1,1,1,35 299 €
KIA,Picanto,1.2 84ch GT Line Euro6d-T,Essence /,39 277 km,/ 2019 /,Manuelle,1,0,1,1,0,1,0,35 299 €
PEUGEOT,208,1.2 PureTech 75ch S&S Style,Essence /,11 251 km,/ 2022 /,Manuelle,1,1,1,1,0,0,1,35 299 €
DACIA,Sandero,1.0 TCe 90ch Stepway Expression,Essence /,8 349 km,/ 2023 /,Manuelle,1,1,1,1,0,0,1,35 299 €
DACIA,Lodgy,1.5 Blue dCi 115ch Techroad 7 places,Diesel /,69 350 km,/ 2020 /,Manuelle,1,0,1,1,0,1,1,35 299 €
PEUGEOT,208,1.2 PureTech 100ch S&S Style,Essence /,7 774 km,/ 2022 /,Manuelle,1,1,1,1,0,0,1,35 299 €
RENAULT,Austral,1.2 E-Tech full hybrid 200ch Iconic esprit Alpine,Hybride /,32 948 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,35 299 €
PEUGEOT,2008,1.2 PureTech 130ch E6.c Allure S&S,Essence /,59 769 km,/ 2017 /,Manuelle,1,1,1,0,1,0,1,35 299 €
TOYOTA,Yaris,100h France Business 5p MY19,Hybride /,71 161 km,/ 2019 /,Automatique,1,0,1,1,1,1,1,35 299 €
RENAULT,Clio,1.5 Blue dCi 100ch Business 21N,Diesel /,21 947 km,/ 2023 /,Manuelle,1,1,1,1,0,0,1,35 299 €
DS,Ds 3 Crossback,BlueHDi 130ch Performance Line + Automatique 126g,Diesel /,74 759 km,/ 2021 /,Automatique,1,0,1,1,1,0,1,35 299 €
CITROEN,C3,PureTech 82ch Feel,Essence /,51 455 km,/ 2016 /,Manuelle,1,0,1,0,0,0,0,35 299 €
RENAULT,Captur,1.6 E-Tech hybride rechargeable 160ch Techno,Hybride R /,8 512 km,/ 2022 /,Automatique,0,1,1,1,1,1,1,35 299 €
PEUGEOT,208,1.2 PureTech 75ch S&S Like,Essence /,30 057 km,/ 2021 /,Manuelle,1,0,1,1,0,0,0,35 299 €
BMW,X2,sDrive18iA 136ch M Sport DKG7,Essence /,31 259 km,/ 2021 /,Automatique,0,1,1,1,1,1,1,33 999 €
TOYOTA,C-Hr,122h Dynamic 2WD E-CVT RC18,Hybride /,47 760 km,/ 2017 /,Automatique,0,0,1,1,1,1,0,33 999 €
DACIA,Sandero,1.0 SCe 75ch Urban Stepway - 20,Essence /,61 663 km,/ 2020 /,Manuelle,1,0,0,1,0,0,0,33 999 €
RENAULT,Arkana,1.3 TCe mild hybrid 160ch RS Line EDC -22,Essence M /,6 281 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,33 999 €
TOYOTA,Yaris,116h Design 5p,Hybride /,33 102 km,/ 2021 /,Automatique,1,1,1,1,1,1,0,33 999 €
PEUGEOT,2008,1.2 PureTech 130ch Féline Titane S&S,Essence /,61 383 km,/ 2016 /,Manuelle,0,1,1,1,1,0,0,33 999 €
PEUGEOT,2008,1.2 PureTech 100ch S&S Style,Essence /,28 644 km,/ 2022 /,Manuelle,1,1,1,1,1,0,1,33 999 €
JAGUAR,F-Pace,P400e Plug-in-Hybrid R-Dynamic SE BVA8 AWD,Hybride R /,20 000 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,33 999 €
FORD,Puma,1.0 Flexifuel 125ch S&S mHEV Titanium,Essence B /,45 500 km,/ 2022 /,Manuelle,1,0,1,1,0,0,1,33 999 €
CITROEN,C5 Aircross,Hybrid 225ch Shine e-EAT8,Hybride R /,37 182 km,/ 2021 /,Automatique,0,1,1,1,1,0,1,33 999 €
ABARTH,500,1.4 Turbo T-Jet 180ch 695 Rivale BVA,Essence /,74 899 km,/ 2018 /,Automatique,1,0,0,1,1,0,0,33 999 €
HYUNDAI,Kona,Electric 204ch Executive Euro6d-T EVAP,Electrique /,68 834 km,/ 2018 /,Automatique,0,0,1,1,1,1,1,33 999 €
LEXUS,Ux,300e Luxe,Electrique /,19 494 km,/ 2022 /,Automatique,0,1,1,1,1,1,1,33 999 €
RENAULT,Clio,1.0 TCe 100ch Evolution GPL,Gpl /,22 711 km,/ 2022 /,Manuelle,1,1,1,1,0,0,1,33 999 €
MASERATI,Levante,3.8 V8 580ch Trofeo,Essence /,3 990 km,/ 2021 /,Automatique,1,1,1,1,1,0,1,33 999 €
AUDI,A1 Sportback,30 TFSI 110ch Advanced,Essence /,8 158 km,/ 2023 /,Manuelle,1,1,1,1,0,0,1,33 999 €
RENAULT,Clio,1.5 Blue dCi 100ch Evolution,Diesel /,25 432 km,/ 2023 /,Manuelle,1,1,1,1,0,0,1,33 999 €
BMW,I3,170ch 120Ah iLife Atelier,Electrique /,29 538 km,/ 2020 /,Automatique,1,1,1,1,1,0,1,33 999 €
BMW,Serie 4 Gran Coupe,420dA 184ch Luxury,Diesel /,120 750 km,/ 2014 /,Automatique,1,0,1,1,1,0,1,33 999 €
RENAULT,Master,F3300 L2H2 2.3 Blue dCi 135ch Grand Confort Euro6E,Diesel /,10 km,/ 2023 /,Manuelle,0,0,1,0,0,0,1,33 999 €
CITROEN,C3,1.5 BlueHDi 100ch S&S Shine Business,Diesel /,45 428 km,/ 2020 /,Manuelle,0,0,1,1,1,0,1,33 999 €
AUDI,A6,40 TDI 204ch S line S tronic 7,Diesel M /,20 500 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,33 999 €
TOYOTA,Corolla Touring Sports,2.0 196ch Collection MY23,Hybride /,14 993 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,33 999 €
RENAULT,Austral,1.2 E-Tech full hybrid 200ch Techno esprit Alpine - 23,Hybride /,10 km,/ 2024 /,Automatique,0,1,1,1,1,1,1,33 999 €
PEUGEOT,3008,1.6 THP 165ch Allure S&S EAT6,Essence /,95 470 km,/ 2017 /,Automatique,1,0,1,1,1,0,1,33 999 €
BMW,Serie 2 Active Tourer,220iA 192ch M Sport DKG7,Essence /,29 450 km,/ 2020 /,Automatique,1,1,1,1,1,0,1,33 999 €
RENAULT,Clio,1.3 TCe 130ch FAP Intens EDC,Essence /,40 320 km,/ 2019 /,Automatique,1,1,1,1,1,0,1,33 999 €
MERCEDES,Cla Shooting Brake,200 163ch AMG Line 7G-DCT,Essence M /,9 166 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,33 999 €
PEUGEOT,2008,1.2 PureTech 100ch S&S Style,Essence /,37 799 km,/ 2023 /,Manuelle,1,1,1,1,1,0,1,33 999 €
CITROEN,C3,1.2 PureTech 83ch S&S Shine,Essence /,20 100 km,/ 2022 /,Manuelle,0,0,1,1,1,0,1,33 999 €
DS,Ds 3 Crossback,BlueHDi 130ch So Chic Automatique 98g,Diesel /,79 933 km,/ 2019 /,Automatique,1,0,1,1,1,0,1,19 499 €
DACIA,Sandero,1.0 TCe 90ch Stepway Expression,Essence /,9 901 km,/ 2023 /,Manuelle,1,1,1,1,1,0,1,19 499 €
VOLKSWAGEN,Golf,1.0 TSI OPF 110ch Life Plus,Essence /,16 684 km,/ 2023 /,Manuelle,0,1,1,1,1,1,1,19 499 €
RENAULT,Megane,E-Tech Electric EV60 130ch Evolution ER super charge,Electrique /,16 178 km,/ 2022 /,Automatique,0,1,1,1,1,1,1,19 499 €
TOYOTA,Yaris,116h Design 5p,Hybride /,29 278 km,/ 2021 /,Automatique,1,1,1,1,1,1,0,19 499 €
RENAULT,Zoe,Life charge normale R110 4cv,Electrique /,31 147 km,/ 2020 /,Automatique,1,1,1,1,0,0,0,19 499 €
PEUGEOT,2008,1.2 PureTech 82ch Style,Essence /,82 989 km,/ 2018 /,Manuelle,1,1,1,0,0,0,0,19 499 €
MINI,Clubman,One 102ch Canonbury 5cv,Essence /,45 287 km,/ 2021 /,Manuelle,0,0,1,1,1,1,1,19 499 €
SUZUKI,Vitara,1.5 Dualjet Hybrid 102ch Style Auto,Hybride /,10 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,19 499 €
RENAULT,Zoe,Zen charge normale R110 Achat Intégral - 20,Electrique /,45 313 km,/ 2020 /,Automatique,1,1,1,1,1,0,0,19 499 €
CITROEN,C3,PureTech 82ch Graphic,Essence /,60 035 km,/ 2018 /,Manuelle,1,0,1,0,1,0,0,19 499 €
MERCEDES,Eqt,200 122ch Progressive,Electrique /,9 000 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,19 499 €
MINI,Countryman,Cooper SE 125ch + 95ch Northwood ALL4 BVA6,Hybride R /,65 107 km,/ 2020 /,Automatique,0,0,1,1,1,1,1,19 499 €
BMW,X2,sDrive18dA 150ch M Sport DKG7,Diesel /,10 km,/ 2024 /,Automatique,0,0,1,1,1,1,1,19 499 €
PEUGEOT,3008,HYBRID4 300ch GT e-EAT8,Hybride R /,49 386 km,/ 2020 /,Automatique,0,1,1,1,1,0,1,19 499 €
PEUGEOT,208,1.2 PureTech 100ch S&S Style,Essence /,22 122 km,/ 2022 /,Manuelle,1,1,1,1,0,0,1,19 499 €
RENAULT,Scenic,1.2 TCe 130ch energy Intens,Essence /,96 624 km,/ 2016 /,Manuelle,0,1,1,1,1,1,1,19 499 €
CITROEN,C4 Cactus,PureTech 110ch S&S Feel E6.d-TEMP,Essence /,56 741 km,/ 2019 /,Manuelle,1,0,1,1,1,0,1,19 499 €
RENAULT,Clio,1.5 dCi 90ch Intens Euro6c,Diesel /,35 349 km,/ 2019 /,Manuelle,1,1,1,1,1,0,0,19 499 €
DACIA,Duster,1.2 TCe 125ch Prestige 4X2 Euro6,Essence /,96 867 km,/ 2016 /,Manuelle,1,0,1,1,0,0,0,19 499 €
RENAULT,Arkana,1.3 TCe 140ch Intens EDC,Essence M /,38 059 km,/ 2021 /,Automatique,0,1,1,1,1,1,1,19 499 €
RENAULT,Arkana,1.3 TCe mild hybrid 160ch RS Line EDC -22,Essence M /,6 000 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,19 499 €
TOYOTA,C-Hr,122h Graphic 2WD E-CVT MC19,Hybride /,67 454 km,/ 2020 /,Automatique,0,1,1,1,1,1,1,19 499 €
RENAULT,Megane,E-Tech Electric EV40 130ch Techno standard charge,Electrique /,19 450 km,/ 2022 /,Automatique,0,1,1,1,1,1,1,19 499 €
RENAULT,Captur,1.3 TCe 130ch FAP Business - 20,Essence /,36 407 km,/ 2020 /,Manuelle,1,1,1,1,0,1,1,19 499 €
MINI,Countryman,Cooper SE 136ch + 88ch Longstone ALL4 BVA,Hybride R /,66 896 km,/ 2020 /,Automatique,0,0,1,1,1,1,1,19 499 €
PEUGEOT,308,1.6 THP 205ch GT S&S 5p,Essence /,61 685 km,/ 2016 /,Manuelle,1,1,1,0,1,0,0,19 499 €
CITROEN,C5 Aircross,Hybrid 225ch C-Series e-EAT8,Hybride R /,28 597 km,/ 2021 /,Automatique,1,0,1,1,1,0,1,19 499 €
RENAULT,Megane,E-Tech Electric EV60 220ch Techno super charge,Electrique /,31 256 km,/ 2022 /,Automatique,0,1,1,1,1,1,1,19 499 €
PEUGEOT,Expert,Standard 2.0 BlueHDi 120ch S&S Premium,Diesel /,42 730 km,/ 2021 /,Manuelle,0,0,1,1,0,0,1,19 499 €
RENAULT,Captur,1.0 TCe 100ch Business,Essence /,33 832 km,/ 2019 /,Manuelle,1,1,1,1,0,1,1,15 699 €
PEUGEOT,308,1.2 Puretech 130ch Allure S&S 5p,Essence /,89 766 km,/ 2016 /,Manuelle,1,1,1,0,1,0,0,15 699 €
VOLKSWAGEN,Id.5,204ch Pro Performance 77 kWh,Electrique /,100 km,/ 2024 /,Automatique,0,1,1,1,1,1,1,15 699 €
MERCEDES,Classe B,200d 150ch AMG Line 8G-DCT,Diesel /,4 442 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,15 699 €
FORD,Focus,1.0 Flexifuel mHEV 125ch ST-Line X,Essence M /,3 000 km,/ 2024 /,Manuelle,0,1,1,1,1,1,1,15 699 €
TOYOTA,Yaris,100 VVT-i Dynamic 5p,Essence /,134 145 km,/ 2015 /,Manuelle,1,0,1,1,0,1,0,15 699 €
RENAULT,Arkana,1.3 TCe 140ch FAP Business EDC,Essence M /,22 694 km,/ 2022 /,Automatique,0,1,1,1,1,1,1,15 699 €
RENAULT,Clio,1.0 TCe 100ch Zen,Essence /,60 723 km,/ 2019 /,Manuelle,1,1,1,1,0,0,0,15 699 €
PEUGEOT,3008,1.2 PureTech 130ch S&S Allure,Essence /,12 957 km,/ 2022 /,Manuelle,0,1,1,1,1,1,1,15 699 €
PEUGEOT,208,1.2 PureTech 110ch Féline S&S EAT6 5p,Essence /,40 771 km,/ 2015 /,Automatique,1,0,1,0,1,0,1,15 699 €
DACIA,Duster,1.0 ECO-G 100ch Confort 4x2 - E6U,Gpl /,52 485 km,/ 2021 /,Manuelle,1,0,1,1,0,0,1,15 699 €
SUZUKI,Vitara,1.6 DDiS Copper Edition AllGrip,Diesel /,97 000 km,/ 2017 /,Manuelle,0,0,1,1,1,1,1,15 699 €
CITROEN,C3 Aircross,PureTech 110ch S&S Shine EAT6 E6.d-TEMP,Essence /,60 000 km,/ 2018 /,Automatique,1,0,1,1,1,0,1,15 699 €
TOYOTA,Rav4,2.5 Hybride 222ch Lounge AWD-i MY22,Hybride /,50 985 km,/ 2021 /,Automatique,0,1,1,1,1,1,1,15 699 €
MERCEDES,Gla,200 d 150ch Progressive Line 8G-DCT,Diesel /,58 634 km,/ 2021 /,Automatique,0,1,1,1,1,1,1,15 699 €
DACIA,Duster,1.3 TCe 130ch FAP Journey 4x2,Essence /,7 988 km,/ 2023 /,Manuelle,1,0,1,1,1,1,1,15 699 €
CITROEN,C3,1.2 PureTech 83ch S&S Feel Business,Essence /,22 378 km,/ 2021 /,Manuelle,0,0,1,1,1,0,1,15 699 €
RENAULT,Clio,1.0 SCe 65ch Zen -21N,Essence /,35 854 km,/ 2022 /,Manuelle,1,1,1,1,0,0,0,15 699 €
DACIA,Spring,Confort Plus Caméra Carplay - Achat Intégral - Gtie 1an,Electrique /,37 500 km,/ 2022 /,Automatique,1,0,0,1,0,1,1,15 699 €
PEUGEOT,3008,1.2 PureTech 130ch Allure S&S EAT6,Essence /,91 680 km,/ 2017 /,Automatique,1,0,1,1,1,0,1,15 699 €
RENAULT,Clio,1.6 E-Tech hybride 145ch Techno,Hybride /,10 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,15 699 €
RENAULT,Captur,1.5 Blue dCi 95ch Zen,Diesel /,90 930 km,/ 2021 /,Manuelle,1,1,1,1,0,0,0,15 699 €
RENAULT,Megane,1.3 TCe 140ch Techno EDC -23,Essence /,16 900 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,15 699 €
PEUGEOT,5008,1.5 BlueHDi 130ch S&S GT EAT8,Diesel /,15 200 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,15 699 €
PEUGEOT,308,1.2 PureTech 130ch E6.c S&S GT Line 108g,Essence /,82 587 km,/ 2019 /,Manuelle,1,1,1,1,1,0,1,15 699 €
DACIA,Spring,Confort - Achat Intégral,Electrique /,15 739 km,/ 2021 /,Automatique,1,0,0,1,0,0,0,15 699 €
BMW,Ix,xDrive50 523ch,Electrique /,60 635 km,/ 2021 /,Automatique,0,0,1,1,1,1,1,15 699 €
LAND-ROVER,Range Rover Evoque,2.0 D 200ch R-Dynamic SE AWD BVA,Diesel M /,50 672 km,/ 2021 /,Automatique,0,1,1,1,1,1,1,15 699 €
RENAULT,Scenic,1.3 TCe 160ch energy Initiale Paris EDC,Essence /,120 748 km,/ 2018 /,Automatique,0,0,1,1,1,1,1,15 699 €
BMW,X7,M50iA xDrive 530ch M Performance,Essence /,88 152 km,/ 2020 /,Automatique,0,0,1,1,1,1,1,15 699 €
DACIA,Sandero,1.0 ECO-G 100ch Stepway Confort,Gpl /,34 126 km,/ 2021 /,Manuelle,1,1,1,1,1,0,1,15 499 €
TOYOTA,Aygo X,1.0 VVT-i 72ch Air Design MY23,Essence /,13 626 km,/ 2023 /,Manuelle,1,0,1,1,0,1,0,15 499 €
FORD,Fiesta,1.0 EcoBoost 100ch Stop&Start Titanium 5p Euro6.2,Essence /,29 757 km,/ 2019 /,Manuelle,1,0,1,1,1,0,1,15 499 €
VOLKSWAGEN,T-Cross,1.0 TSI 110ch R-Line Tech,Essence /,21 404 km,/ 2023 /,Manuelle,0,1,1,1,1,1,1,15 499 €
CITROEN,C3 Aircross,BlueHDi 100ch S&S Feel Business E6.d 120g,Diesel /,88 636 km,/ 2020 /,Manuelle,1,0,1,1,0,0,1,15 499 €
DS,Ds 3 Crossback,E-Tense Performance Line +,Electrique /,40 874 km,/ 2020 /,Automatique,1,0,1,1,1,0,1,15 499 €
RENAULT,Twingo,1.0 SCe 65ch Equilibre,Essence /,10 461 km,/ 2022 /,Manuelle,1,0,0,1,1,0,0,15 499 €
PEUGEOT,2008,1.2 PureTech 130ch S&S Allure Pack,Essence /,14 480 km,/ 2023 /,Manuelle,1,1,1,1,1,0,1,15 499 €
RENAULT,Zoe,Intens R110 MY19,Electrique /,27 459 km,/ 2020 /,Automatique,1,0,1,1,1,0,0,15 499 €
KIA,Xceed,1.6 GDi 141ch PHEV Active DCT6,Hybride R /,9 990 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,15 499 €
PEUGEOT,3008,1.5 BlueHDi 130ch S&S GT EAT8,Diesel /,48 450 km,/ 2020 /,Automatique,0,1,1,1,1,1,1,15 499 €
NISSAN,Micra,1.0 IG-T 100ch Acenta Xtronic 2019 Euro6-EVAP,Essence /,27 938 km,/ 2020 /,Automatique,1,0,1,1,0,0,0,15 499 €
MERCEDES,Eqa,250 190ch AMG Line,Electrique /,7 068 km,/ 2022 /,Automatique,0,1,0,1,1,1,1,15 499 €
DACIA,Duster,1.0 ECO-G 100ch Prestige 4x2 - 20,Gpl /,35 237 km,/ 2021 /,Manuelle,1,0,1,1,1,1,1,15 499 €
VOLKSWAGEN,Polo,1.0 TSI 110ch R-Line DSG7,Essence /,100 km,/ 2024 /,Automatique,0,1,1,1,1,1,1,15 499 €
FORD,Puma,1.0 EcoBoost 125ch mHEV Titanium Business 6cv,Essence M /,35 815 km,/ 2021 /,Manuelle,1,0,1,1,1,1,1,15 499 €
VOLKSWAGEN,Tiguan,1.4 TSI 150ch ACT BlueMotion Technology Confortline,Essence /,111 293 km,/ 2016 /,Manuelle,1,0,1,1,1,1,1,15 499 €
CITROEN,C5 X,Hybride rechargeable 225ch Feel Pack ëEAT8,Hybride /,10 500 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,15 499 €
RENAULT,Scenic,1.2 TCe 130ch energy Intens,Essence /,57 718 km,/ 2017 /,Manuelle,0,0,1,1,1,1,1,15 499 €
RENAULT,Clio,1.0 TCe 90ch Limited -21N,Essence /,39 188 km,/ 2021 /,Manuelle,1,1,1,1,0,0,1,15 499 €
PEUGEOT,208,1.5 BlueHDi 100ch S&S Active,Diesel /,121 080 km,/ 2021 /,Manuelle,0,1,1,1,0,1,1,15 499 €
PEUGEOT,2008,1.2 PureTech 130ch S&S GT Line 7cv,Essence /,84 702 km,/ 2020 /,Manuelle,1,1,1,1,1,0,0,15 499 €
RENAULT,Kangoo,1.3 TCe 100ch Equilibre TPMR,Essence /,7 000 km,/ 2024 /,Manuelle,1,1,1,1,0,1,1,15 499 €
DS,Ds 4,PureTech 130ch Sport Chic S&S,Essence /,66 200 km,/ 2017 /,Manuelle,0,0,1,1,1,1,1,15 499 €
PEUGEOT,3008,HYBRID4 300ch GT Line e-EAT8,Hybride R /,71 348 km,/ 2020 /,Automatique,0,1,1,1,1,0,1,15 499 €
RENAULT,Zoe,Intens R110 MY19 LOCATION BATTERIE,Electrique /,49 389 km,/ 2020 /,Automatique,1,0,1,1,1,0,0,15 499 €
RENAULT,Twingo,Electric Life R80 Achat Intégral,Electrique /,30 973 km,/ 2021 /,Automatique,1,0,0,0,0,0,0,15 499 €
PEUGEOT,3008,1.5 BlueHDi 130ch S&S GT EAT8,Diesel /,28 722 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,15 499 €
FORD,Focus,1.0 EcoBoost 125ch Stop&Start Titanium,Essence /,60 557 km,/ 2018 /,Manuelle,1,0,1,1,1,0,1,15 499 €
MERCEDES,Classe A,200 163ch AMG Line 7G-DCT,Essence /,61 717 km,/ 2018 /,Automatique,0,0,1,1,1,1,1,15 499 €
NISSAN,Qashqai,1.3 Mild Hybrid 140ch N-Connecta 2022,Essence M /,34 089 km,/ 2022 /,Manuelle,0,1,1,1,1,1,1,26 299 €
PEUGEOT,3008,HYBRID4 300ch GT e-EAT8,Hybride R /,26 970 km,/ 2020 /,Automatique,0,1,1,1,1,0,1,26 299 €
MERCEDES,Glc,220 d 194ch AMG Line 4Matic 9G-Tronic,Diesel /,50 624 km,/ 2022 /,Automatique,0,1,1,1,1,1,1,26 299 €
PEUGEOT,Rifter,PureTech 110ch S&S Long GT Line 119g,Essence /,58 600 km,/ 2018 /,Manuelle,1,0,1,1,1,0,1,26 299 €
MERCEDES,Eqa,250 190ch Progressive Line,Electrique /,43 440 km,/ 2022 /,Automatique,1,1,0,1,1,1,1,26 299 €
PEUGEOT,2008,e-2008 136ch GT,Electrique /,11 993 km,/ 2021 /,Automatique,0,1,1,1,1,1,1,26 299 €
RENAULT,Twingo,0.9 TCe 95ch Zen - 20,Essence /,30 397 km,/ 2020 /,Manuelle,1,0,0,1,0,0,0,26 299 €
RENAULT,Arkana,1.3 TCe 140ch FAP Intens EDC -21B,Essence M /,11 854 km,/ 2022 /,Automatique,1,0,1,1,0,0,0,26 299 €
RENAULT,Clio,1.0 TCe 90ch Intens X-Tronic -21,Essence /,39 560 km,/ 2021 /,Automatique,1,1,1,1,1,0,1,26 299 €
TOYOTA,Yaris,116h Iconic 5p MY22,Hybride /,7 202 km,/ 2022 /,Automatique,0,1,1,1,1,1,0,26 299 €
RENAULT,Clio,1.0 TCe 100ch Intens,Essence /,59 191 km,/ 2019 /,Manuelle,1,1,1,1,1,0,1,26 299 €
TOYOTA,Aygo,1.0 VVT-i 72ch x-play x-app 5p MC18,Essence /,35 421 km,/ 2021 /,Manuelle,1,0,0,1,0,1,0,26 299 €
RENAULT,Clio,1.0 TCe 90ch Limited -21N,Essence /,15 763 km,/ 2021 /,Manuelle,1,1,1,1,0,0,1,26 299 €
RENAULT,Megane,E-Tech Electric EV60 220ch Techno optimum charge,Electrique /,19 681 km,/ 2022 /,Automatique,0,1,1,1,1,1,1,26 299 €
MERCEDES,Gla,200 d 150ch AMG Line 8G-DCT,Diesel /,8 836 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,26 299 €
PEUGEOT,208,e-208 136ch Active,Electrique /,31 247 km,/ 2021 /,Automatique,1,0,1,1,1,0,0,26 299 €
FORD,Puma,1.0 Flexifuel 125ch ST-Line,Essence B /,39 164 km,/ 2022 /,Manuelle,1,0,1,1,0,0,1,26 299 €
TOYOTA,Yaris Cross,116h Design MY22,Hybride /,5 600 km,/ 2023 /,Automatique,1,1,1,1,1,1,0,26 299 €
RENAULT,Arkana,1.6 E-Tech hybride 145ch Engineered -22,Hybride /,9 000 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,26 299 €
